Artist,es,en
Pelo Maduo,OK
Pepe Alva,"Para describir la sica de PEPE ALVA es imprescindible contar sus ogenes. Y es que este cantautor que lleva en sus venas sangre peruana fusiona en sus canciones el rock y el pop con sonidos andinos y costos provenientes del charango, la quena, la zampa y el can, sin embargo, nac en Dayton, Ohio USA un helado 23 de Diciembre. Antes de cumplir su primer o de edad PEPE, el segundo de tres hermanos, se muda con su familia a Trujillo ciudad natal de sus padres al norte del Pe donde, en su adolescencia, se integra como primera guitarra en grupos trujillanos como RATFINKS Y STRAPS. Terminando la secundaria, se mudan de regreso a USA para empezar una vida muy interesante y una divertida carrera musical.

"
Pepe squez,"Jo squez Montero, mejor conocido como Pepe squez es uno de los s importantes representantes de la sica afro peruana y criolla, tras sus inicios y su larga trayectoria ha logrado hacerse un nombre en el folclor peruano con importantesxitos musicales que han hecho que el blico de su ps ame su sica, sus rces y respete su carrera musical de unos largos 25 os, por lo que actualmente es my reconocido y considerado como uno de los mejores exponentes de su  nero musical por sus exitosas canciones, entre las s populares esn,Rz del festejo"", ""Le dije a pa"", ""No Valenn"", ""Jipi Jay"", ""A ma"", entre otras, todas ellas guardan un poco de su esencia como persona y de su rica ascendencia afro peruana."
Perdo Srez rtiz,OK
Pe Jazz,OK
Pe Negro,"Pe Negro, es una asociacn cultural afroperuana fundada en 1969, con el fin de preservar la cultura del negro en el Pe.
En 1969, Ronaldo Campos cr este grupo, conformado por Isidoro y Lalo Izquierdo, Rodolfo Arteaga, Sara y Pilar de la Cruz, Esperanza Campos, nder ngora, Lucila Campos, ctor Padilla, a como Caitro Soto y su hermano Orlando (primos de Ronaldo).
Pe Negro con el Programa ""Y la Tierra se hizo Nuestra"" creado por el poeta sar Calvo, con la colaboracn de Guillermo Thorndicke y la Chabuca Granda, obtuvo en 1969 el Gran Premio en el Festival Hispanoamericano de la Danza y la Cancn en el Luna Park de Buenos Aires, Argentina.
Su calidad arstica fue reconocida en el extranjero. Realizaron presentaciones en xico, Marruecos, Brasil, Cuba, Argentina, Espa, Pana y Ecuador.
En 1998, Ronaldo fun Pe Negrito, conjunto infantil con el que via al Festival Mundial de Nos en Holanda y Austria, en 1999.
Tras la muerte de Ronaldo Campos en el 2001, el grupo es dirigido por su hijo Rony Campos.
En 2008, Pe Negro fue nominado para concursar en la novena edicn de los premios Grammy Latino, en la categoa "lbum folkrico"", por sulbum Zamba Mala."
Picaflor de los andes,
Piero Moltaldo,"Piero Montaldo, nac en Lima un 12 de Julio de 1973. Desde su nacimiento vive en el barrio de Salamanca; fue al que a los 9 os decide descolgar la guitarra de su padre e intentar sus primeras notas, pero el llamado de sus amigos de barrio, el parque, los juegos, son en ese momento nuevos descubrimientos que le hacen olvidar por unos os ese primer llamado.
A los 15 os volve a coger la guitarra pero esta vez para no desprenderse de ella. Empieza a dar forma a sus primeros acordes con canciones de Silvio y canciones de amigos de su barrio; aprende observando las posiciones de las notas en guitarras amigas y poco tiempo desps siguiendo su formacn autodidacta, compone sus primeras canciones que comparte con sus amigos de colegio.
En 1991 inicia sus estudios de ciencias de la comunicacn, es a donde conoce a un grupo de venes, que comol, tienen una inclinacn musical. Forma su primer grupo llamado Atodasta (palabra sacada del poemario Trilce de sar Vallejo), el cual dura 2 os y difunde temas propios. Paralelamente, con otro grupo de compositores e interpretes, forma parte de Silvio a la carta, pero a los 2 os decide retirarse para difundir su propio trabajo musical.
La guitarra medica, combinada con la poea de sus letras nos ofrece un producto original y personal. La tetica es muy variada y va desde la subjetividad dica y tierna de la infancia (la caja en el desn) a una real preocupacn por ciertos aspectos de nuestra sociedad (Verde Cielo, Pulsando la ciudad).
En cuanto a su sica, es una fusn que combina ritmos de sica peruana de la costa y de la sierra, trova, jazz contemponeo y bossa, que nos da como resultado una obra original que va siguiendo una constante evolucn que ya ha provocado los elogios de otros sicos peruanos consagrados como: Kiri Escobar, Pepe Villalobos, Rafo Raez, Piero Bustos, entre otros.
 
"
Pintura Roja,"Han pasado 25 os desde que Alejandro rate tuvo la iniciativa de conformar una agrupacn tropical, que desde sus inicios mar una diferencia sustancial con los des grupos existentes de lapoca, ya que incorpo como cantantes principales a agraciadas jovencitas. Ese detalle marcaa un hito en la historia de la sica tropical en el Pe. 

De las canteras de PINTURA ROJA salieronLa Princesita Mil,La Mequita Sall, Jhonny Orosco (grupo ctar), Jenny Loza, y To (grupo Centella), entre otros reconocidos cantantes, a como destacados sicos que en la actualidad integran las s populares orquestas y grupos de cumbia. 

Alejandro rate ha sido creador de un estilo musical particular y tambn autor dexitos que ya engrosan la historia de la cumbia peruana:El tefon,Ja,Amor de veran,Sol,La cieg,Te olvidas de m,Te quiero hablar de amo y otrosxitos s, que han sido y siguen siendo interpretados por reconocidas agrupaciones.
"
Polvos Azules,?
Popi y sus Piras,"Krofer Jimenez tambien conocido como ""POPI"" y creador del grupo Popi y sus Piranas son del Rimac, distrito que nos dejo muchas grabaciones como La Ardillita, Arre Caballito, Caminito Serrano entre otros.
La Influencia de Popi y sus Piranas es el Son Cubano, entre sus canciones podras escuchar como Cuba influye mucho sobre este grupo al igual que el famoso grupo: Pedro Miguel y sus Maracaibos claro que con su propio sonido y sin dejar a lado el sonido de la Cumbia Peruana."
Presidente Morsa,?
Princesita de Yungay,"Anlica Harada, conocida como la Princesita de Yungay, nac en la campa de Shacsha, provincia de Yungay el 30 de mayo, de 1938. Crec bajo el encanto del nevado Huascan y la sica y bailes de los danzantes originarios de su pueblo llamados los shaqapas. Es actualmente una de la celebridades vivientes del folclore nativo del Pe.
La Princesita de Yungay ha cantado a su pueblo desde los os 60' del siglo XX haciendo conocidos el valsYunga de Guillermo Lucar Pacheco, los huaynos:Llanganuc de Teodulfo pez,Tragedia Ancashin y Mi sufrido Yunga de Teodoro pez Huerta,Cumbres del Huasca de Manuel Guimaray, el pasacalle ""Huascan"" de Maximiliano Shuan, el huayno ""El Paria"" de Amadeo Molina Rojo, el huayno ""Lejos y ausente"" de ctor Cordero Gonzales, el huayno ""Todo se puede olvidar menos el primer amor"" de Jacinto Palacios Zaragoza, y muchas canciones s de compositores yungainos tales como Maximiano Rivas Valenzuela, Fabn Iez Bonilla y de otros compositores delmbito nacional."
Proyectos del Ministero de Cultura,???
Psicosis,OK
Pura Mer-K,?
QEPD Carro,"Dentro de este contexto de violencia, corrupcn generalizada y represn  policiaca, el rock cobra repentino auge con la salida de diferentes bandas de diversos puntos de la capital. Muchas de ellas con s ganas que conocimientos musicales y fue el rock subterneo el movimiento que alber a la gran mayoa. Aprovechando esta coyuntura (cojuda palabra) fue que unos venes entusiastas se decidieron a organizar un concurso de rock en donde estas bandas pudieran expresarse. El concurso tuvo singularxito en cuanto a mero de participantes se refiere (120 grupos) y a diversidad musical reunida. Bandas exponentes de todas las tendencias : Punk, Wave, Metal, Folk, Pop, etc. alternaron en diferentes oportunidades el escenario, entre fechas que tuvieron, en su mayoa, masiva concurrencia de blico, en un concurso que se extena por varios meses. 
Coincidiendo con dicho evento es que aparece la banda de la que nos ocuparemos Q.E.P.D. Carro la cual se forma en este contexto hisrico y que desps de su debut en el colegio barranquino ""Los Reyes Rojos"" decide participar en el concurso. Esta logra ocupar el quinto lugar y desde ese momento se inicia su popularidad llegando a ser en 1988 una de las mejores bandas de Hardcore Punk. Para ese entonces Q.E.P.D. Carro estaba conformado por To en la vocal, en la guitarra Rafael, en el Bajo Benjan (alias Cocho) y en la batea Gabriel. El concierto en el que s se les recuerda es uno que ofrecieron en la tradicional Feria del Hogar (agosto 1988) donde presentaron su ergico material a un blico nuevo, y en lugar de encontrar un ambiente de feria, se chocaron con un espacio juvenil sumamente explosivo : entre un pogo de multitud rodando por las tribunas del anfiteatro y el alcoholizado vocalista entonando sus agresivas letras, motivando aun s a la degeneracn. Luego tuvieron un sin mero mas de conciertos muy buenos, pero ninguno llega a superar al de la Feria.
"
Quinteto Unn de Cotahuasi,"Cuentan las buenas lenguas y mejores sentimientos que nunca 1976 fue tan hermoso como cuando se escuc al bien ponderado ""Quinteto Unn"" de Cotahuasi. 
Frescos sicos que daban todo de  sin pensar que sean parte de ese concepto elemental del patrimonio en su s ampsima concepcn. Aunque, claro, los sicos haan iniciado su trabajo musical en el mes de abril de 1975; pero la historia comienza el 29 de abril de 1976.  
Figuran en la estampita cinco bardos venes que convirtieron la noche en a y el a en noche: Guido Vera, Lizardo Cornejo Hinojosa, Leonidas Vera Azquita, Wilfredo Cornejo Hinojosa y Edmundo Loayza Alatrista. Dijeron ellos: ""...comprobamos que el arte de la sica y el canto lo senamos en la sangre, oportunidad grande que nos brinda la vida para difundir y promover el canto y las costumbres de la cuna de nuestros antepasados y la tierra que nos viera nacer, tanto a nivel nacional e internacional, decidimos oficialmente fundar y darle nombre al grupo"". Han pasado, desde aquel a, 28 os y nadie puede hacer alguna observacn. Que quede bien pstino. Se sabe ahora que el ""Quinteto Unn"" ya no va para s, pero en el alma popular siguen juntos y nada ni nadie pod separar aquel bello intento. 
"
Rafael Matallana,"Rafael Matallana Tirado (Lima, Pe, 12 de agosto de 1930 - idem, 8 de julio de 2010) fue un compositor y cantante peruano de sica criolla conocido como El Caballero de la Cancn Criolla. Por su elegante y criollo estilo de cantar valses y marineras, fue admirado por muchos, entre otros por la compositora Chabuca Granda, quien lo conside como la mejor voz de la sica criolla."
Rafo Raez,"Rafo es un cantautor, guitarrista, performer y antrologo que lleva una carrera con ocho discos editados con su propio material. Pertenece a la generacn Grunge, pero crec cerca del Bossa Nova y el folklore peruano. Trabaja como productor musical para cine, tele bandas, teatro y cine. Hace canciones de amor y sociales, tiene una relign propia, ama el rock and roll y la sica instrumental, es enclavado en el idioma castellano de Lima y en la cultura y geograa Peruana.
Sus discos sonSuicida de 1(1996),El Loco y la Suci(1998),Muerans(1999),Camis(Con Rafo ez & Los Paranoias 2002),Obsequi(2003),Pez de Fang(creado y grabado con el genial poeta Jo Watanabe el o 2005),Chaski Change (Con Rafo ez & Los Paranoias 2007), yLa Reina Pastrul (2008). 
Rafo maneja tres formatos, Banda, Solista, y Rafo ez & Los Paranoia, cada uno con su versnUnplugge respectiva. Con Daniel F ha editado el CDTrovadicto, y con Francois Vallaeys los pioneros y exitosos 3 CDs de cuentos musicalizadosHace Tiempo que Nunc yDe Luz y Lucide. Ha participado de un gran mero de cassetes y Cds compilatorios.
Rafo ez ha tocado en festivales, conciertos y recitales en Manhattan, New York, Madrid, Buenos Aires, Paris, Bogo , Washington D.C, Santiago de Chile, Sevilla, y todo el territorio del Pe. Actualmente se encuentra trabajando para el Estado Espol el homenaje musical al poeta Miguel Herndez por el centenario de su nacimiento que se estrena el 13 de Octubre en Lima y continua mezclando las canciones grabadas con, su amiga, la ganadora del Grammy Susana Baca, algunas de las cuales in en futuros discos de Susana y Rafo respectivamente.
"
Ranulfo Fuentes,"Ranulfo Fuentes Rojas, compositor Ayacuchano nacido en 1940 en la ciudad de Santiago de Punqui, es autor de El Hombre y muchas otros huaynos ayacuchanos."
Rapper School,"Rapper School es un grupo de hip hop peruano formado en el o 1999 en el barrio de Santa Cruz de la ciudad de Lima. Integrado originalmente por Warrio Norick (MC y productor), Street (MC), tres comperos de colegio a los que luego se les unia DJP Deportado (productor y DJ mero uno de la movida hip hop local). Rapper School ha compartido escenarios con grupos y raperos del prestigio de Ti...ro de Gracia, Tres Coronas, Guanaco MC (el rapero s importante de Ecuador) y Pablo Piddy, rapero dominicano ganador de la Batalla 2006 en su ps. Rapper School es el grupo peruano de rap record en vistas en Youtube, su temaMi gran amo tiene a la fecha s de 4 milnes de vistas en dicha gina. Esto es algo que grupos y solistas de neros musicales con mayor difusn e inversn en publicidad no han podido conseguir. Y el rito de Rapper School es aun mayor ya que esto se logsin video! En febrero de este o, de la mano de SV Latin Music, y como parte de las celebraciones por los primeros diez os de la agrupacn, la RS lan su primer video oficial:Psicosi, alcanzando s 100 mil vistas en menos de dos meses en la web. sica de la ciudad para la ciudad, Rapper School hace cnica y poea de lo que sucede en la urbe. Sin contratos, sin prebendas, y comprometidosnicamente con el hip hop real, sus canciones se han convertido en el soundtrack de toda una generacn, calando en el gusto de un blico joven y diverso no solo en Lima sino en ciudades como Arequipa, Trujillo Huancayo, Chimbote, Ilo, Huaral, Pisco y Cerro de pasco donde se han presentando conxito, constitundose como uno de los grupos bandera del movimiento cultural hip hop en el Pe, Tambien visitando pses como Ecuador y Colombia en el cual Rapper School partici en eventos muy importantes de Hip Hop."
Rl Gara rate,"Rl Gara rate, abogado de profesn, cesante del Poder Judicial con 25 os de servicio y sico autodidacta con s de 60 os de trayectoria arstica, nac en el o 1931 en la ciudad de Ayacucho. Interpre la guitarra desde la edad de ocho os y ofrec su primer recital a los doce os en su tierra natal.
Reali grabaciones discogficas desde 1966 en el Pe, xico, Alemania, Francia, Argentina, Estados Unidos y Jan.
Ha ofrecido conciertos de guitarra en diferentes pses como Ecuador, Colombia, Bolivia, Chile, Venezuela, Argentina, Estados Unidos, xico, Paraguay, Uruguay, Cuba, Espa, Francia, Hunga, lgica, Suiza, Alemania, Finlandia, Suecia, Noruega, Jan, China, y en todos los principales teatros, universidades, emisoras radiales y canales de televisn de todo el Pe
Se han  editado y publicado sus arreglos para guitarra en Alemania y en el Pe; a como tambn la realizacn de diferentes documentales, grabaciones de marcos musicales y sincronizaciones para peculas y/o documentales nacionales y extranjeras, asimismo diferentes realizaciones de programas especiales para la televisn peruana y europea."
Ray Callao,"Ray Callao se rne por primera vez en Barcelona en septiembre del 2007. Se trata de un sexteto de afro-latin-groove, de aires frescos y pretenciones jazsticas. Sus integrantes proceden de distintas partes del mundo, como pueden ser de Pe, Barcelona, xico o Menorca.
El trabajo de Ray Callao se presta a ser interpretado en formatos variados, desde el astico (con contrabajo, bon y tres), hasta la formacn de pequa orquestra con nueve integrantes. Su sica se destaca por su versatilidad, amasando ritmos afrocubanos y latinoamericanos como la salsa, el son, el guaguan, el bolero o la cumbia, sin perder el sabor nuevo yu propio que la caracteriza.
La banda ya ha recorrido los escenarios s conocidos de la Ciudad Condal y se ha curtido tocando en espacios urbanos blicos. El cantante callejero, del puerto, el sonido de jazz seltico de la guitarra y una lida base tmica, proponen una nueva opcn dentro del nero y la actual escena musical barcelonesa y espola con un amplio repertorio de temas propios y versiones adaptadas de la sica tradicional afro cariba."
Renzo Gil,"Renzo es un joven guitarrista nacido en el Callao en el o 1979. Destaca, ades, en el canto y se es desarrollando como productor."
o,OK
Rolovo,"Su nombre es Rolo Roncallo. Es productor de sica electnica, publicista, guionista y escritor ocasional. Empe su vida musical a finales de los os 80 como vocalista y tecladista de una banda de post punk underground llamada Extra Misn. Sin embargo, su pasn musical siempre estuvo s ligada a los sintetizadores y a los sonidos electnicos. En el 2003 dis el proyecto Ectrica de Lima, un ensamble de sica electnica en vivo liderado porl y complementado con sicos y artistas visuales como Hochi Orrillo, Carla Raggio y Carlo NGR Corvacho."
Ronald Contreras,"Nacido en Abancay, Apumac, en 1980, Ronald se inic en la guitarra desde muy joven: primero de forma autodidacta y luego como dispulo del maestro Pablo Ojeda Vizcarra en el Cusco. Con el paso de los os ha ido desarrollando un estilo personal en la forma de ejecutar la guitarra, incorporando elementos modernos al toque tradicional andino, pero siempre preservando y respetando el esritu de la regn.
Su talento se ve reflejado en un excepcional dominio de la cnica puesta al servicio de la expresividad, logrando niveles de emotividad capaces de transmitir el s profundo sentir del Ande peruano. Esto, sumado a un inconfundible lenguaje personal, lo coloca a la vanguardia de la sica peruana y hace del un verdadero representante de la guitarra andina contemponea."
Rosa Guzn,"Hija del gran cantor JoTat Guzn, Rosita tiene el sabor y el conocimiento que le ha otorgado el haber compartido, desde pequa, con las s importantes figuras del criollismo. Este importante legado es transmitido por la que es considerada una de la voces s dulces y sublimes del criollismo. El sonido de la tradicn."
Rossy War y su Banda Kaliente,"Su nombre brilla desde hace aln tiempo con luz propia. Sin importar donde se presente el resultado siempre el mismo: miles de personas pugnando por escucharla, por deleitarse con esa voz ronquita que los cauti y que, con un estilo muy particular, le canta al amor y a la vida. Peroqun es esta artista que log convertirse en la nueva sensacn musical del ps?
Su nombre de pila es Rosa Guerra Morales, sin embargo, en el ambiente musical es conocida como Rossy War o, simplemente, como laronquita de la techno cumbi. Llegar al sitial que hoy ocupa no ha sido una tarea cil, sino producto de largas horas de trabajo, sacrificio, profesionalismo, perseverancia y confianza en su talento.
La historia musical de esta joven artista, dua de una encantadora y coqueta sonrisa, empe cuando todaa era una na. Su pasn por la sica la lle adebuta cuando apenas tea cinco os de edad y para sorpresa de propios y extros el blico la aplaud por largos minutos. Suced hace varios os en Lago Valencia, caseo ubicado en Puerto Maldonado (Departamento de Madre de Dios, al Sur Oriente del Pe), y su destino, a partir de entonces, estaba marcado por el brillo del arte.
Hija de Carlos Guerra y Lily Morales, Rossy War vio la luz por primera vez un 3 de enero y es la mayor de 8 hijos que tuvo la pareja. Admiradora confesa de Yolanda del o, Juan Gabriel y Eva Ayln, la menuda Rossy War empe cantando rancheras y baladas y tuvo que probar de otros neros hasta que a su vida llegaran los sicos del grupoLos Bio Chip, entre los que se encontraba Tito Mauri, hoy pareja sentimental de la inrprete deAmor prohibid y principal responsable de su ascendente carrera.
La historia de esta unn empe cuando Rossy, animada por una amiga, se presen al casting convocado por ""Los Bio Chip's"" que buscaban una voz femenina que les hiciera coros. Cuenta Rossy War que cuando ingre al local donde se realizaba el casting vio por primera vez a Tito Mauri, acompado de su inseparable guitarra, y lo primero que pen en ese instante fue ""que guapo que es"". Hoy ninguno de los dos tiene problema al confesar que fue ""amor a primera vista"", pues Tito tambn pen lo mismo cuando la tuvo al frente.
Luego de las respectivas pruebas, nuestra ""ronquita de la techno cumbia"" fue elegida entre las cerca de 40 chicas que, al por el o de 1984, se presentaron al casting. A los pocos as de hacer la prueba recib la noticia de su eleccn y fue contratada para hacer coros y como cantante de apoyo.

"
Ruth Karina y su grupo Euforia,"La cantante que se hizo conocida como vocalista del grupo Euforia se la gran figura del especculo por la Fiesta de San Juan, que presenta el Club Departamental San Marn en su local institucional de la calle Los Mangos 155, La Molina, el pximo domingo 22 de junio a partir de las diez de la mana.El especculo de Ruth Karina conta con la participacn de su grupo musical, La orquesta ' Gozar, y se anuncia tambn folklore sanmartinense a cargo del conjunto pico Los Hijos de la Selva.La actividad inclui un Festival Gastromico Amanico que tend como expositores a los conocidos restaurantes El Bijao, El Pichito, El Aguajal y o Amazonas.""Na en Pucallpa, pero me ce en Iquitos, a empe a cantar en un concurso de un canal de televisn. Sa finalista y duos de orquestas me invitaron a participar en sus agrupaciones. lo me deci por una, la del sor Chacho Galn de Los Heros. Luego me pa a otras hasta que lleg a Euforia, donde estuve por cuatro os. Recn a los tres de haber sido formado vinimos a con El baile del caln"", dice Ruth Karina.La fiesta de San Juan Bautista simboliza la purificacn del agua y el bilo por los dones de la naturaleza. Son as de reflexn pero tambn de jolgorio y alborozo que inspiran sentimientos de hermandad y de unn entre los hijos de la selva.
"
S.O.S.,?
Sabor y Control,"""Sabor y Control"" es una orquesta peruana de Salsa Dura y Descarga creada por el saxofonista Bruno Macher el o 2000 con sicos profesionales de primer orden, cuya propuesta es el rescate de la rces de este nero, pero sin descartar por ello la squeda de un sonido propio y una identidad, tanto en su sonido como en sus letras."
Sagrada Vagancia,OK
Sayonara,"Banda de punk rock y rock de garaje formada en Lima en el 2006 por el artista gfico Cherman (guitarra y voz), el pintor Gabriel Darvasi (batea y voz) y Bruno Renzo (bajo), quienes imprimen en sus temas un estilo desenfadado, cargado de iroa y humor, ades de una fuerte ctica al sistema. Sayonara explora neros como el punk y el ska, y los interviene con la personalidad combativa de sus integrantes, desarrollando un sonido que han autodenominado como rock criollo. En el 2008, presentaron su primer disco,Chancr, gran produccn debut que incluye, ades de una excelente gfica de presentacn, 16 freticos temas, llenos de actitud y sonido fresco, entre los que destacanRatafar,Rataro Pasiv yDiablos asesinos de Nueva Yor. Hacia el 2009, el bajista Bruno Renzo tuvo que dejar la banda a causa de un viaje que lo ha llevado a radicar a la ciudad de Trujillo (donde ha formado su nueva banda, llamada Los Chanqas), por lo que Sayonara anda en un proceso de reconstitucn, contando probablemente con la presencia del experimentado bajista sar Zamalloa (Ultramotor, Mar de Copas). Pero no dudes que el power to llamado Sayonara seguira sacudiendo la escena."
Saywa,"Saywa proviene de una de las provincias s golpeadas del Pe (Ayacucho). Su familia era muy unida y muy sociable; su madre era ama de casa y su padre, fabricante de guitarras que se haa mudado con toda su familia a un remoto pueblo de Huamanga y en ese ""Rinn de los muertos"" Saywa permanec hasta que cumpl los catorce os de edad. Al aprend el quechua y lo que significa jugar sin juguetes y a convivir con la pobreza s extrema. Luego cuando ella era n adolescente, la familia se mu a Huancayo. A los 18 os de edad se convirt en madre de una dulce na que, tiempo desps le traea muchas satisfacciones.
Los primeros pasos de Victoria de Ayacucho se remonta a cierto a en que ella se fue al mercado de Huancayo, bus un traje de Huamanguina, lo encont y se lo comp para luego, subirse a un escenario y cantar en una festividad muy popular de la zona de Millotingo. Al la ovacionaron en masa y la denominaron ""Victoria de Ayacucho"". Poco tiempo desps gra su primer casete con ese nombre arstico en compa de la Estudiantina del Pe del sor Cesar Anaya. Pronto la capital comercial del Jun le fue quedando chica. ""Llegue a mi techo, ya haa cantado en todos los locales"". Decid que haa llegado el momento de crecer arsticamente; a que emprend el rumbo con miras a la capital. Al llegar a Lima fue telonera de sudolo musical de entonces, Martina Portocarrero; la cantante se que muy sorprendida por su calidez humana y su enera a la hora de cantar los temas.
Ya con tres discos grabados y muchos conciertos dados en Lima y en provincias, se camb el nombre a ""Saywa"" en 1998, un nombre que en quechua quiere decir ""Sal en el camino"" y que, aunque al principio este cambio le cau no pocas desavenencias entre sus fieles seguidores, posteriormente, le traea muchas complacencias tanto en el Pe como en el extranjero. Por esapoca decide lanzar un nuevo disco llamado: ""Cartas de Carnaval"", de tetica s festiva, colorida y alegre en sus letras musicales.
"
Senen Pani caros selticos),"Ceremonias de Ayahuasca con el Maestro Antonio Moz (Senen Pani).
Es una exploracn de nuestro mundo interior para lograr una mayor comprensn."
Serenata en los Andes (Jean Pierre Magnet),"Serenata de los Andes es una mezcla exquisita de instrumentos perfectamente distribuidos en secciones, que en conjunto resumen los diferentes estilos regionales del Ande peruano. 6 saxofones que emulan el sonido del Valle, 5 zampas dialogando con los vientos del Altiplano, 5 violines como elemento andino sinnico, la melanlica arpa andina, la vibrante guitarra y el charango y finalmente, la percusn, como elemento que confiere a cada pieza la solidez y fortaleza de los andes peruanos."
Sixtucha y Rafael,?
Skantineros,"Banda de ska peruana formada en el 2004 como evolucion de Banda Nacional, novel grupo formado un ano antes en las que se logro difusion y cobertura de parte de diferentes medios de comunicacion en la ciudad de Lima asi como en todo el territorio nacional con sus primeros singles promocionales. Skantineros reune a musicos de diferentes tendencias que habiendo trabajado en variadas agrupaciones se reunen con el fin de hacer Ska. La iniciativa fue de Jorge Venegaska y Percy Zevallos, entusiastas de este ritmo de origen jamaiquino. Ambos habian formado parte de Carnaval Patetico, banda de ska formada en los anos noventa y aquel precedente albergo en ellos la intencion de consolidar una nueva banda que ejecute ese cadencioso genero ademas de otras alternativas pero teniendo como comun denominador el Ska. La lirica de Skantineros se ocupa de lo que cotidianamente sucede no teniendo ninguna limitacion en lo que a expresion se refiere. Desde la falta de dinero pasando por la mediocridad de nuestro futbol, las frustraciones que causa la poltica, hasta la festividad y alegria que tiene el Ska por naturaleza. La tolerancia y el respeto al espacio del otro expresado con un lenguaje satirico con palabras cargadas de ironia"
Sonia Morales,"Su nombre arstico esLa Internacional Sonia Morale. Nac en el distrito de Musho Provincia de Yungay departamento de Ancash- Pe. Sus primeros estudios los reali en su tierra natal, para luego trasladarse a Lima y continuar sus estudios secundarios; pues ya a temprana edad llega a destacar entre sus comperas de estudios ya sea en el canto y recitacn; luego de culminar sus estudios secundarios ingresa a una importante institucn donde se formaa profesionalmente. En poco tiempo es invitada a participar en un concurso; por un personaje que en aquel entonces era muy popular en el folklore PeruanoEl Chato Grado con qun desps formaaLAS CHICAS MANERA, en los os 1994, 1995 y 1996 donde gracias a su talento y su simpaa llega a destacar como la voz s sensual del grupo; en poco tiempo llega a ser conocida en el ambiente arstico, a rz de esta popularidad los diferentes medios de comunicacn sea televisivo, radial, prensa escrita, etc. La invitan a participar en los diferentes programas de especculos."
Susana Baca,"Nac en la ciudad de Lima, hija de Ernesto Baca Rarez y de Carmen de la Colina Gonles. De ascendencia cetana, es prima de Caitro Soto y Ronaldo Campos. Es responsable, junto a su esposo y representante el soclogo Ricardo Pereira, de la recuperacn de armoas y ritmos casi olvidados de la sica afroperuana.
Susana Baca viv su infancia en el distrito limo de Chorrillos, lugar de nde guarda los mejores recuerdos sen ella misma indica en diversas entrevistas. Desde muy na estuvo rodeada de sicos; su padre era guitarrista, su madre bailarina, sus as cantaban y sus primos fueron los creadores del grupo Pe Negro. Ellos aportaron la fuerza necesaria que impul a Susana a dedicarse de lleno a la sica.
Con el tiempo comen sus estudios de sica y for un grupo de sica experimental, que combinaba sica y poea local. Ga dos becas, una del Instituto de Arte Moderno del Pe y la otra del Instituto Nacional de Cultura Peruana, para investigar las rces de la tradicn musical peruana, ades de obtener el premio de interpretacn y composicn en el primer Festival Internacional de Agua Dulce.
Estud educacn en la Universidad Enrique Guzn y Valle ""La Cantuta"", en donde se grad en 1968. Esta misma institucn le conced el 20 de noviembre del 2009, el Doctorado Honoris Causa.
En 1995, Luaka Bop, el sello creado por David Byrne, sorprend con la edicn de un trabajo recopilatorio que refle El alma del Pe Negro, enl se encontraba Maa Lan, una cancn que llevaba impresa la voz y la interpretacn de quien, con el tiempo, se convertia en la principal referente de la tradicn musical afroperuana y una de las s destacadas artistas latinoamericanas de la sica folcrica. Pero en la carrera de Susana Baca no lo el aporte de David Byrne ha sido fundamental. Chabuca Granda, famosa cantante y compositora, se convirt en otra pieza clave en la carrera de Susana. La autora de ""Fina Estampa"" y ""La flor de la canela"", encont en Susana a su sucesora, a tal punto que la contra como ayudante personal y la alo en su propia casa.
Desgraciadamente, Chabuca fallec, pero en nombre de su amiga y en el de su pueblo, Susana contin la tarea de su vida: estudiar y recuperar el sonido de su tierra. Ella y su esposo, Ricardo Pereira, recorrieron la costa peruana recopilando testimonios y documentos de aquellos pueblos afrodescendientes. El resultado de ese trabajo luego se transfor en el libro ""Del fuego y del agua"", publicado en 1992, tras once os de labor. Tres os desps, la pareja cr el ""Instituto Negrocontinuo"", que contin con un objetivo similar al del libro: mantener vigente la tradicn afroperuana. En la actualidad administra un Centro Cultural Afroperuano en la localidad de Santa rbara en San Luis de Cete, al sur de Lima."
Tawa Sax,"Este cuarteto de destacados sicos, dirigido por Carlos Espinoza, da rienda suelta a las sonoridades del saxon, embletico instrumento.
Sus arreglos dan cabida a solos e improvisaciones propias del jazz.
Dentro de su repertorio tambn encontramos arreglos de sica csica, contemponea, latinoamericana y peruana."
Tech Vibes,?
Theremyn 4,"Theremyn_4 es un grupo de sica electnica peruano creado por el sico y productor Jo Gallo en 1999. Tienen varioslbumes editados, numerosas presentaciones locales e internacionales, premios internacionales y son considerados por la ctica peruana y extranjera como uno de los grupos s importantes de sica electnica de su ps. El sonido del grupo transita por diversos estilos de sica electnica fusiondose por momentos con el rock, el new wave, el jazz y la world music.
Entre sus influencias musicales principales esn New Order, Kraftwerk, Orbital, Led Zeppelin, Narcosis, Rush, The Chemical Brothers y Boom Boom Satellites. En entrevistas tambn mencionan otras influencias como el cine, la pintura, los comics y la literatura.
Jo Gallo ha sido miembro (baterista) de otros grupos peruanos como Huelga de hambre, Hnos. Brothers y Miki Gonlez. La actual formacn de Theremyn_4 cuenta con Lu Falen en las voces, Jo Mendocilla en las guitarras y Jo Gallo en los sintetizadores, secuencias y mezclas."
